store_number,store_name,store_type,street_address,city,state,zip,has_15O,has_34O,has_15U,has_34U,current_sku_count,on_endcap_no_catalyst,endcap_recommended_qty,latitude,longitude
5859,"WASCO, CA",Supercenter,401 N CENTRAL AVE,WASCO,CA,93280,Y,,,,1,,9,35.601595749645,-119.358160954527
5863,"MIDWEST CITY, OK",Neighborhood Market,7520 E RENO AVE,MIDWEST CITY,OK,73110,,,,,0,Y,9,35.4605,-97.3974
5890,"ATWATER, CA",Supercenter,800 COMMERCE AVE,ATWATER,CA,95301,,,,,0,Y,9,37.3489,-120.6028
5898,"CORPUS CHRISTI, TX",Supercenter,6101 SARATOGA RD,CORPUS CHRISTI,TX,78414,,Y,,,1,,9,27.680776231142,-97.374446544553
5903,PHENIX CITY AL,Neighborhood Market,3864 US HIGHWAY 80 W,PHENIX CITY,AL,36870,Y,,,,1,,9,32.468428255405,-85.078680963851
5907,COLUMBUS BUENA VISTA GA,Neighborhood Market,4909 BUENA VISTA RD,COLUMBUS,GA,31907,Y,,,,1,,9,32.467672007083,-84.910999210765
5908,SEVIERVILLE DOLLY PARTON,Neighborhood Market,1185 DOLLY PARTON PKWY,SEVIERVILLE,TN,37862,Y,,,,1,,9,35.863648800921,-83.530254695494
5912,GOULDS FL,Supercenter,21151 S DIXIE HWY,MIAMI,FL,33189,Y,,,,1,,9,25.570778522576,-80.377158905399
5918,,,,,,,,,,,0,Y,9,,
5923,MYRTLE BEACH FARROW PKWY,Neighborhood Market,3650 WALTON DR,MYRTLE BEACH,SC,29577,,,,,0,Y,9,33.6994,-78.9137
5927,"FLORISSANT, MO",Supercenter,3390 N HIGHWAY 67,FLORISSANT,MO,63033,Y,,,,1,,9,38.812429717221,-90.292563033497
5930,"ANAHEIM, CA",Supercenter,88 E ORANGETHORPE AVE,ANAHEIM,CA,92801,Y,,Y,,2,,9,33.859440851503,-117.918117511067
5932,"PEMBROKE PINES, FL",Supercenter,12800 PINES BLVD,PEMBROKE PINES,FL,33027,Y,,,,1,,9,26.007552961421,-80.3175775284
5935,"TIGARD, OR",Supercenter,7600 SW DARTMOUTH ST,TIGARD,OR,97223,Y,,,,1,,9,45.43354102178,-122.754416130552
5936,TYSONS CORNER VA,Supercenter,1500 B CORNERSIDE BLVD,VIENNA,VA,22182,Y,,,,1,,9,38.930381820887,-77.24497177343
5959,HOUSTON TX,Supercenter,111 YALE ST,HOUSTON,TX,77007,Y,,,,1,,9,29.771951681049,-95.398694381935
5962,EL PASO HONDO TX,Neighborhood Market,4716 HONDO PASS DR,EL PASO,TX,79904,Y,,,,1,,9,31.869723884581,-106.433142287996
5964,TAMPA 22ND AND HILL FL,Supercenter,1720 E HILLSBOROUGH AVE,TAMPA,FL,33610,Y,,,,1,,9,27.996118111556,-82.440809212731
5965,CHICAGO PULLMAN IL,Supercenter,10900 S DOTY AVE,CHICAGO,IL,60628,,,,,0,Y,9,41.6934,-87.6243
5977,BURNSVILLE MN,Supercenter,12200 RIVER RIDGE BLVD,BURNSVILLE,MN,55337,Y,,,,1,,9,44.781570996871,-93.282449492485
5996,ESCONDIDO CA,Wal-Mart,1330 E GRAND AVE,ESCONDIDO,CA,92027,Y,Y,,,2,,9,33.128417991541,-117.062658935076
6098,MCALLEN E TX,Neighborhood Market,800 EAST NOLANA AVE,MCALLEN,TX,78501,Y,,,,1,,9,26.204114,-98.2300605
6159,WESLACO TX,Neighborhood Market,1600 S TEXAS BLVD,WESLACO,TX,78596,Y,,,,1,,9,26.142581509866,-97.990415415052
6172,KANSAS CITY ARGENTINE KS,Neighborhood Market,2300 METROPOLITAN AVENUE,KANSAS CITY,KS,66106,Y,,,,1,,9,39.07294732101,-94.651140096593
6173,ROBERTSDALE AL,Supercenter,21141 STATE HIGHWAY 59,ROBERTSDALE,AL,36567,Y,,,,1,,9,30.5616,-87.6373
6190,LABELLE FL,Supercenter,1951 W HICKPOCHEE AVE,LABELLE,FL,33935,Y,,,,1,,9,26.7615384,-81.4385828
6263,WINSTON SALEM UNIVERSITY,Neighborhood Market,5039 UNIVERSITY PKWY,WINSTON SALEM,NC,27106,Y,,,,1,,9,36.0998131,-80.2440518
6264,WINSTON SALEM NC,Neighborhood Market,180 HARVEY ST,WINSTON SALEM,NC,27103,Y,,,,1,,9,36.0998131,-80.2440518
6323,GULFPORT ORANGE GROVE MS,Neighborhood Market,11333 HIGHWAY 49,GULFPORT,MS,39503,Y,,,,1,,9,30.451418776327,-89.099864635633
6370,MORRISTOWN WEST TN,Supercenter,4331 W. ANDREW JOHNSON HIGHWAY,MORRISTOWN,TN,37814,Y,,,Y,2,,9,36.193172382876,-83.358123657915
6394,NORTH SHORE WI,Supercenter,6300 W BROWN DEER RD,BROWN DEER,WI,53223,Y,,,,1,,9,43.177847107893,-87.986654376044
6397,MIAMI (CORAL REEF) FL,Supercenter,15601 SW 127TH AVE,MIAMI,FL,33177,Y,,,,1,,9,25.623093335418,-80.397836799119
6469,BYRAM MS,Supercenter,131 HANDLEY BLVD,BYRAM,MS,39272,,,,,0,Y,9,32.1888,-90.2595
6477,PHOENIX (METROCENTER) AZ,Supercenter,9600 N METRO PKWY W,PHOENIX,AZ,85051,Y,,,,1,,9,33.580192076512,-112.121776725208
6548,TAMPA FL,Neighborhood Market,4525 GUNN HWY,TAMPA,FL,33624,,,,,0,Y,9,28.079,-82.5268
6583,LAKE CHARLES RYAN LA,Neighborhood Market,2011 RYAN ST,LAKE CHARLES,LA,70601,Y,,,,1,,9,30.212579189021,-93.218582905093
6587,EL PASO HWY 54 & MLK TX,Neighborhood Market,10840 MARTIN LUTHER KING JR BL,EL PASO,TX,79934,,Y,,,1,,9,31.924671062955,-106.441244940461
6590,LAKE CHARLES LA,Neighborhood Market,260 SAM HOUSTON JONES PKWY,LAKE CHARLES,LA,70611,Y,,,,1,,9,30.300666912519,-93.198961397138
6732,VALDOSTA GA,Neighborhood Market,4196 BEMISS RD,VALDOSTA,GA,31605,Y,,,,1,,9,30.916946900619,-83.256760421582
